"ID","visualization_type","color","reaction_time"
"34","bar chart","blue",733.4
"34","bar chart","red",1107
"128","line chart","green",748.5
"128","line chart","blue",776.2
"128","bar chart","green",1250.2
"128","line chart","blue",3466.1
"128","bar chart","yellow",532.6
"128","line chart","red",715.8
"128","bar chart","red",466.1
"128","bar chart","yellow",594.7
"128","pie chart","yellow",999.8
"128","line chart","blue",1002.1
"128","pie chart","blue",728.6
"128","pie chart","blue",589.1
"128","bar chart","yellow",653
"128","line chart","yellow",1465.6
"128","line chart","blue",833.8
"128","line chart","green",4250.2
"128","line chart","red",699.3
"128","bar chart","blue",411.7
"128","bar chart","blue",499.3
"128","pie chart","yellow",610.7
"128","pie chart","red",1366.3
"128","bar chart","red",795.2
"128","line chart","yellow",1532.5
"128","pie chart","red",461.9
"128","pie chart","blue",616.5
"128","line chart","green",1070.4
"128","pie chart","green",5882.7
"128","bar chart","yellow",428.4
"128","bar chart","green",4265.6
"128","line chart","yellow",523.6
"128","bar chart","red",538.8
"128","pie chart","green",570.9
"128","pie chart","green",665.6
"128","bar chart","green",611.4
"128","pie chart","yellow",532.5
"128","line chart","red",2717.5
"128","bar chart","green",465.4
"128","pie chart","red",3388.7
"128","pie chart","yellow",1071.5
"128","bar chart","red",1199.5
"128","line chart","red",1366.5
"128","pie chart","green",1250.2
"128","pie chart","red",1399.6
"128","line chart","yellow",837.9
"128","line chart","green",916
"128","bar chart","blue",1583.5
"128","pie chart","blue",1165.5
"128","bar chart","blue",1044.8
"100","line chart","red",966.4
"100","bar chart","blue",1500.2
"100","pie chart","blue",1817.8
"100","pie chart","red",2267
"100","bar chart","blue",2634.3
"100","pie chart","red",2851.8
"100","line chart","green",2275.7
"100","pie chart","yellow",1366.9
"100","line chart","green",1299.5
"100","line chart","red",171.9
"100","pie chart","green",750.5
"100","bar chart","yellow",1883
"100","pie chart","blue",1911.4
"100","line chart","yellow",1301
"100","bar chart","blue",3159
"100","line chart","red",1579.9
"100","bar chart","yellow",871.1
"100","bar chart","yellow",1895
"100","pie chart","yellow",1556.6
"100","line chart","blue",2311.7
"100","bar chart","red",1016.6
"100","line chart","green",2743
"100","pie chart","red",1821.6
"100","line chart","red",2813.6
"100","line chart","yellow",2550.2
"100","pie chart","green",799.9
"100","line chart","green",2000
"100","line chart","yellow",1049.5
"100","line chart","blue",1406.6
"100","pie chart","yellow",1962.9
"100","bar chart","yellow",3440.2
"100","bar chart","green",1612.9
"100","bar chart","red",972.5
"100","line chart","blue",1575
"100","pie chart","blue",1237.8
"100","pie chart","red",4978.3
"100","line chart","blue",2283
"100","pie chart","green",1049.8
"100","bar chart","green",1833
"100","line chart","yellow",1200.1
"100","pie chart","blue",1834.1
"100","pie chart","yellow",700
"100","bar chart","blue",4116.2
"100","bar chart","green",2583.2
"100","bar chart","green",4050.3
"100","bar chart","red",3000.5
"100","pie chart","green",1599.9
"100","bar chart","red",1734.1
"172","line chart","yellow",8411.3
"172","bar chart","green",946.9
"172","pie chart","green",693.2
"172","line chart","yellow",2647
"172","bar chart","red",5234.3
"172","pie chart","green",2852.2
"172","bar chart","blue",770.7
"172","pie chart","yellow",9834.8
"172","pie chart","red",4911.9
"172","bar chart","red",1693.5
"172","line chart","blue",288
"172","bar chart","yellow",13920.2
"172","bar chart","blue",3374.7
"172","pie chart","red",3089
"172","bar chart","green",2386.4
"172","bar chart","yellow",3192.8
"172","pie chart","red",2573
"172","pie chart","green",1259.3
"172","pie chart","yellow",3172.6
"172","line chart","green",3948.1
"172","bar chart","green",1294.7
"172","bar chart","green",1369.2
"172","bar chart","yellow",547.5
"172","pie chart","green",1050.2
"172","line chart","blue",282.4
"172","line chart","red",884.3
"172","line chart","green",1278.4
"172","line chart","green",1581.6
"172","pie chart","yellow",2128.1
"172","line chart","red",594.1
"172","line chart","blue",1017.1
"172","bar chart","blue",778.9
"172","pie chart","red",841.7
"172","line chart","yellow",1549.5
"172","bar chart","red",4142.8
"172","pie chart","blue",414.3
"172","line chart","red",1036.5
"172","line chart","yellow",1177.1
"172","pie chart","blue",1959.7
"172","pie chart","blue",682.4
"172","line chart","blue",947.7
"172","bar chart","yellow",2450.4
"172","line chart","red",1475.9
"172","bar chart","blue",955.3
"172","pie chart","blue",2311.2
"172","line chart","green",1201.2
"172","bar chart","red",1091.2
"172","pie chart","yellow",983.2
"93","bar chart","red",2532.9
"93","line chart","yellow",2216.5
"93","line chart","red",482.8
"93","bar chart","green",716.6
"93","line chart","green",449.3
"93","line chart","blue",383.1
"93","bar chart","yellow",433.2
"93","line chart","blue",899.8
"93","line chart","blue",532.9
"93","bar chart","green",416.6
"93","line chart","yellow",649.6
"93","bar chart","blue",2366.3
"93","bar chart","blue",1733
"93","pie chart","blue",1966.1
"93","line chart","green",1382.9
"93","pie chart","red",1216.4
"93","bar chart","yellow",466.5
"93","bar chart","blue",566.3
"93","line chart","red",616.1
"93","pie chart","blue",783.1
"93","pie chart","yellow",983.3
"93","bar chart","red",1499.6
"93","bar chart","yellow",816.6
"93","pie chart","green",1199.2
"93","bar chart","green",599.3
"93","line chart","yellow",866.3
"93","line chart","yellow",1966.6
"93","bar chart","green",716.6
"93","line chart","red",666.6
"93","line chart","green",1732.9
"93","pie chart","red",883.3
"93","pie chart","blue",1299.5
"93","bar chart","yellow",1366.5
"93","pie chart","green",2100.6
"93","pie chart","yellow",1121.4
"93","pie chart","blue",662.3
"93","line chart","blue",2811.1
"93","pie chart","green",894.9
"93","bar chart","red",1449.6
"93","pie chart","yellow",612.2
"93","pie chart","yellow",749.4
"93","pie chart","green",1195.2
"93","bar chart","red",1483.1
"93","line chart","red",1395.3
"93","pie chart","red",1114.7
"93","pie chart","red",861.1
"93","line chart","green",882.8
"93","bar chart","blue",1012.5
"83","pie chart","green",3513.1
"83","bar chart","blue",3578.3
"83","bar chart","yellow",1532.9
"83","bar chart","yellow",6602.5
"83","bar chart","red",8043.9
"83","line chart","blue",5730.3
"83","pie chart","blue",3430.5
"83","pie chart","blue",2415.6
"83","bar chart","blue",3113.9
"83","line chart","yellow",4155.4
"83","bar chart","blue",4398
"83","pie chart","green",1557.9
"83","pie chart","green",1464
"83","line chart","red",2348.5
"83","bar chart","green",1785.3
"83","bar chart","yellow",1797.8
"83","pie chart","yellow",3397.9
"83","line chart","yellow",3469.6
"83","line chart","blue",5778.6
"83","line chart","yellow",2632.3
"83","bar chart","yellow",2468.7
"83","pie chart","green",2548.3
"83","bar chart","blue",916.1
"83","pie chart","red",1910.6
"83","line chart","red",2254.4
"83","line chart","green",4663.4
"83","pie chart","yellow",1817.5
"83","bar chart","green",3069.6
"83","line chart","green",2433.4
"83","line chart","blue",2567.1
"83","bar chart","red",4512
"83","pie chart","red",3501.2
"83","pie chart","red",2510
"83","pie chart","blue",2916.9
"83","pie chart","yellow",1758
"83","line chart","blue",1201.9
"83","bar chart","red",2581.8
"83","line chart","red",1543.4
"83","line chart","red",4880.6
"83","line chart","green",2542.3
"83","bar chart","green",1599.3
"83","bar chart","red",2231.2
"83","pie chart","blue",2087.7
"83","pie chart","yellow",8329.2
"83","line chart","green",1752.6
"83","pie chart","red",3581.8
"83","bar chart","green",2736.4
"83","line chart","yellow",9329.5
"121","bar chart","red",2751.3
"121","line chart","green",11859.3
"121","line chart","yellow",3853.1
"121","bar chart","red",6872.2
"121","line chart","red",3652.8
"121","line chart","blue",3719.7
"121","bar chart","yellow",3119
"121","bar chart","green",13660.3
"121","pie chart","green",2319
"121","pie chart","red",1384.6
"121","pie chart","blue",1401.3
"121","pie chart","yellow",2068.9
"121","pie chart","red",3336
"121","pie chart","green",1334.6
"121","line chart","red",2085.3
"121","pie chart","blue",934.1
"121","pie chart","blue",1535
"121","pie chart","green",1668.2
"121","bar chart","blue",2952.6
"121","bar chart","blue",1518
"121","pie chart","red",833.4
"121","line chart","yellow",1701.3
"121","line chart","blue",4837.1
"121","line chart","red",2235.6
"121","line chart","green",4086.6
"121","bar chart","red",1701.6
"121","line chart","yellow",1433.8
"121","bar chart","green",967.6
"121","pie chart","yellow",4470.3
"121","bar chart","red",1551.2
"121","line chart","blue",7255.7
"121","bar chart","yellow",4620.4
"121","line chart","green",2619
"121","bar chart","green",3552.8
"121","pie chart","green",1150.9
"121","pie chart","yellow",1918
"121","bar chart","blue",15778.7
"121","line chart","blue",1834.9
"121","line chart","red",1134.5
"121","line chart","green",5003.8
"121","pie chart","blue",984.3
"121","bar chart","green",2335.5
"121","bar chart","blue",2418.9
"121","bar chart","yellow",2919.5
"121","pie chart","red",1985.6
"121","bar chart","yellow",2903
"121","pie chart","yellow",1485
"121","line chart","yellow",1868.3
"158","bar chart","green",836.1
"158","pie chart","green",566.8
"158","line chart","red",902.4
"158","line chart","blue",527.7
"158","pie chart","yellow",1481.6
"158","pie chart","yellow",2150.4
"158","bar chart","blue",4766
"158","pie chart","blue",2210.2
"158","pie chart","red",2832.4
"158","line chart","blue",5089.6
"158","pie chart","blue",624.9
"158","bar chart","red",4235.8
"158","bar chart","red",1409.7
"158","line chart","yellow",2017.9
"158","bar chart","blue",3136.6
"158","bar chart","yellow",3906.8
"158","pie chart","red",1744.9
"158","line chart","green",1333
"158","pie chart","green",756.8
"158","line chart","yellow",7478.3
"158","bar chart","yellow",1152.4
"158","line chart","yellow",2715.2
"158","line chart","red",694.7
"158","line chart","green",3365.5
"158","bar chart","green",822.9
"158","pie chart","blue",3816.5
"158","line chart","red",1325.5
"158","line chart","red",2479.1
"158","bar chart","green",1888.7
"158","bar chart","blue",1458
"158","pie chart","red",9774.7
"158","pie chart","yellow",3844.6
"158","line chart","blue",1900.5
"158","pie chart","yellow",1251.8
"158","bar chart","yellow",11970.8
"158","bar chart","red",12635.5
"158","pie chart","blue",1196.9
"158","line chart","yellow",1756.5
"158","line chart","green",611.7
"158","line chart","green",1803.2
"158","pie chart","red",624.9
"158","bar chart","green",1069.5
"158","pie chart","green",1159
"158","bar chart","red",930.3
"158","bar chart","blue",6242.1
"158","line chart","blue",1284.7
"158","pie chart","green",1341.9
"158","bar chart","yellow",792.1
"155","line chart","blue",1558
"155","bar chart","red",1562.4
"155","pie chart","yellow",593.2
"155","bar chart","blue",718.4
"155","pie chart","yellow",7733.2
"155","bar chart","yellow",476.9
"155","line chart","yellow",1191.5
"155","line chart","blue",7473.3
"155","line chart","yellow",910.4
"155","bar chart","red",682.1
"155","pie chart","blue",1020.7
"155","line chart","green",689.4
"155","pie chart","green",681.2
"155","line chart","red",439.3
"155","pie chart","red",702.7
"155","bar chart","red",581.7
"155","line chart","green",631.2
"155","line chart","blue",1026.9
"155","pie chart","red",984.1
"155","pie chart","green",1210.7
"155","pie chart","yellow",27017.9
"155","pie chart","red",333.7
"155","line chart","green",823.7
"155","bar chart","green",5767.9
"155","line chart","blue",3032.6
"155","pie chart","blue",1723.3
"155","pie chart","blue",1526.3
"155","bar chart","blue",20838.2
"155","line chart","yellow",581.9
"155","bar chart","yellow",3823.6
"155","bar chart","green",865.4
"155","bar chart","green",684.7
"155","bar chart","blue",424.3
"155","pie chart","red",2907.3
"155","bar chart","red",509.4
"155","line chart","green",979.5
"155","pie chart","green",2508.6
"155","line chart","red",843.3
"155","pie chart","yellow",859.5
"155","line chart","yellow",471.2
"155","bar chart","green",619.7
"155","bar chart","yellow",874.6
"155","bar chart","blue",914.5
"155","bar chart","yellow",2225.7
"155","line chart","red",8773.4
"155","pie chart","green",1724.4
"155","line chart","red",864.9
"155","pie chart","blue",499.2
"222","bar chart","yellow",11996
"222","line chart","yellow",7852
"222","line chart","green",3299
"222","pie chart","yellow",4568
"222","line chart","red",3333
"222","bar chart","red",3151
"222","pie chart","blue",5401
"222","line chart","yellow",4284
"222","pie chart","red",3716
"222","line chart","red",5034
"222","line chart","green",5551
"222","bar chart","red",1934
"222","pie chart","green",7401
"222","pie chart","green",4516
"222","line chart","green",2467
"222","pie chart","yellow",7366
"222","bar chart","yellow",1100
"222","line chart","yellow",1900
"222","bar chart","green",883
"222","bar chart","green",1017
"222","line chart","red",7433
"222","pie chart","yellow",2133
"222","pie chart","green",4699
"222","bar chart","red",783
"222","pie chart","blue",2699
"222","bar chart","green",1366
"222","pie chart","red",4750
"222","bar chart","blue",1834
"222","bar chart","green",1849
"222","pie chart","blue",5866
"222","pie chart","yellow",1799
"222","line chart","blue",5817
"222","line chart","yellow",2949
"222","line chart","blue",7384
"222","bar chart","yellow",1401
"222","bar chart","yellow",1683
"222","line chart","red",2300
"222","bar chart","red",1232
"222","bar chart","blue",2151
"222","pie chart","green",3150
"222","pie chart","red",3966
"222","bar chart","blue",4433
"222","pie chart","red",2850
"222","line chart","blue",4783
"222","pie chart","blue",5467
"222","line chart","green",2533
"222","line chart","blue",3834
"222","bar chart","blue",818
"151","line chart","red",2249
"151","bar chart","blue",718
"151","pie chart","green",1834
"151","pie chart","yellow",2334
"151","pie chart","red",1764
"151","bar chart","green",1618
"151","pie chart","green",1318
"151","line chart","blue",333
"151","bar chart","yellow",1484
"151","bar chart","blue",384
"151","pie chart","red",1117
"151","bar chart","green",967
"151","line chart","red",400
"151","line chart","green",1484
"151","line chart","green",1684
"151","pie chart","blue",250
"151","pie chart","blue",301
"151","pie chart","yellow",1901
"151","pie chart","red",1435
"151","pie chart","green",1534
"151","line chart","blue",384
"151","pie chart","yellow",2318
"151","line chart","green",400
"151","pie chart","red",1485
"151","bar chart","yellow",1634
"151","pie chart","blue",512
"151","line chart","blue",867
"151","bar chart","red",1234
"151","bar chart","yellow",1367
"151","pie chart","yellow",667
"151","bar chart","green",1000
"151","line chart","red",1851
"151","bar chart","blue",567
"151","pie chart","green",816
"151","line chart","yellow",2217
"151","bar chart","red",2334
"151","line chart","green",1117
"151","bar chart","green",351
"151","pie chart","blue",551
"151","line chart","yellow",1150
"151","bar chart","blue",1184
"151","line chart","yellow",916
"151","line chart","yellow",2067
"151","bar chart","red",1184
"151","line chart","blue",483
"151","line chart","red",583
"151","bar chart","yellow",433
"151","bar chart","red",951
"85","line chart","red",5733.7
"85","bar chart","red",1482.5
"85","line chart","yellow",4368.3
"85","bar chart","blue",1718.5
"85","line chart","blue",2017
"85","pie chart","red",1747.9
"85","line chart","green",4319.3
"85","pie chart","yellow",3866.8
"85","bar chart","yellow",1332.3
"85","bar chart","yellow",1083.9
"85","bar chart","yellow",1298.1
"85","line chart","green",4453.7
"85","line chart","yellow",1482.2
"85","pie chart","green",1453.1
"85","bar chart","blue",1581.6
"85","line chart","blue",2836
"85","pie chart","blue",2120.5
"85","pie chart","blue",1061.5
"85","bar chart","green",2498.1
"85","bar chart","yellow",5117.2
"85","pie chart","blue",1615.1
"85","line chart","green",1599.4
"85","line chart","red",2532.4
"85","pie chart","blue",1938.4
"85","pie chart","yellow",3569.8
"85","bar chart","red",1253.6
"85","pie chart","yellow",2247.8
"85","pie chart","red",1566.4
"85","pie chart","green",601.5
"85","bar chart","green",977.1
"85","line chart","blue",2351.5
"85","bar chart","red",2449.1
"85","line chart","red",1233.3
"85","line chart","blue",1849.1
"85","line chart","red",2396.1
"85","line chart","yellow",1236.5
"85","bar chart","blue",3699.5
"85","pie chart","red",1615.9
"85","line chart","yellow",2736.2
"85","pie chart","yellow",762.4
"85","line chart","green",1734
"85","bar chart","green",2034.6
"85","pie chart","red",2126
"85","bar chart","green",1180.5
"85","bar chart","blue",1219.7
"85","pie chart","green",4118.6
"85","bar chart","red",3981
"85","pie chart","green",1897.3
"25","bar chart","green",2381.8
"25","pie chart","green",1270.6
"25","pie chart","red",2533.9
"25","pie chart","red",835.2
"25","bar chart","yellow",754.1
"25","pie chart","green",1201.7
"25","pie chart","blue",1853.7
"25","line chart","yellow",1583.5
"25","line chart","green",2402.2
"25","pie chart","green",2537.2
"25","pie chart","red",1000
"25","line chart","blue",949.2
"25","pie chart","red",2034.7
"25","line chart","red",901.4
"25","bar chart","red",1517.8
"25","pie chart","yellow",1848.5
"25","pie chart","blue",1033.2
"25","line chart","green",1465.9
"25","bar chart","blue",2401
"25","line chart","blue",2682.6
"25","line chart","yellow",5136
"25","pie chart","blue",1134.7
"25","pie chart","green",916.1
"25","line chart","red",7869.1
"25","line chart","green",833.8
"25","line chart","green",682
"25","line chart","red",3017.7
"25","bar chart","green",5638.1
"25","line chart","yellow",4668.8
"25","bar chart","yellow",1035.2
"25","pie chart","yellow",716.7
"25","bar chart","green",3917.9
"25","pie chart","yellow",732.6
"25","bar chart","red",848.6
"25","line chart","blue",933.1
"25","line chart","red",3068.6
"25","pie chart","yellow",1610.5
"25","bar chart","yellow",1534.1
"25","bar chart","blue",1465.9
"25","bar chart","green",2186.9
"25","pie chart","blue",896.8
"25","bar chart","blue",366
"25","bar chart","red",1167.3
"25","bar chart","yellow",632.4
"25","line chart","yellow",2115.8
"25","bar chart","blue",3290
"25","bar chart","red",2751.5
"25","line chart","blue",3035
"20","line chart","green",3579.5
"20","pie chart","yellow",1134.3
"20","bar chart","blue",5379.1
"20","bar chart","blue",2951.2
"20","pie chart","red",6896.7
"20","line chart","red",3100.3
"20","line chart","red",3499.2
"20","line chart","blue",3333.3
"20","pie chart","red",1481.1
"20","line chart","yellow",1734.3
"20","bar chart","yellow",1831.1
"20","line chart","blue",6582.1
"20","line chart","green",2283.8
"20","line chart","blue",1866.6
"20","pie chart","yellow",2483.6
"20","pie chart","blue",1316.3
"20","pie chart","green",2433.7
"20","line chart","red",269.1
"20","bar chart","blue",1763.3
"20","pie chart","yellow",4466
"20","bar chart","red",3249.4
"20","pie chart","green",2100.2
"20","pie chart","red",2850.1
"20","pie chart","blue",1250.6
"20","pie chart","blue",1682.9
"20","bar chart","green",1135.8
"20","pie chart","red",1783.8
"20","pie chart","green",1219.1
"20","bar chart","yellow",2783.4
"20","line chart","red",2579.2
"20","bar chart","red",2814.1
"20","bar chart","yellow",516.6
"20","bar chart","green",2663.7
"20","bar chart","red",1616.4
"20","line chart","green",2266.6
"20","bar chart","blue",4051.3
"20","line chart","green",4149.5
"20","pie chart","green",3801.1
"20","bar chart","red",1532.8
"20","pie chart","blue",1133.1
"20","line chart","blue",1334.1
"20","bar chart","yellow",83.4
"20","bar chart","green",3446.7
"20","bar chart","green",3331.5
"20","line chart","yellow",1150.9
"20","line chart","yellow",1319.5
"20","pie chart","yellow",1314.9
"20","line chart","yellow",917.4
"41","bar chart","green",2232.3
"41","pie chart","red",1866.5
"41","bar chart","yellow",4666.9
"41","pie chart","yellow",1200.2
"41","pie chart","red",2100.6
"41","bar chart","red",3000
"41","bar chart","green",3034
"41","pie chart","yellow",1966.3
"41","pie chart","blue",1436.4
"41","line chart","red",1901.6
"41","line chart","yellow",7835.4
"41","line chart","red",3669.2
"41","bar chart","red",2867.4
"41","pie chart","green",1133.6
"41","pie chart","red",1699.8
"41","bar chart","yellow",1433.6
"41","bar chart","yellow",1200.7
"41","bar chart","blue",2935
"41","bar chart","blue",698.6
"41","pie chart","green",999.3
"41","line chart","yellow",2234
"41","line chart","green",1000.4
"41","bar chart","blue",1099.6
"41","line chart","green",1333.7
"41","line chart","red",1100.5
"41","bar chart","blue",1400.7
"41","bar chart","green",866.1
"41","pie chart","green",1400.2
"41","bar chart","red",2333
"41","bar chart","red",1800
"41","pie chart","yellow",3400.2
"41","pie chart","red",1165.3
"41","line chart","yellow",1033
"41","pie chart","blue",2133
"41","line chart","blue",1966.8
"41","bar chart","green",866.5
"41","pie chart","blue",19631.7
"41","line chart","red",1167.9
"41","line chart","green",1300.1
"41","pie chart","blue",1000.6
"41","line chart","blue",865.7
"41","line chart","green",1333.1
"41","line chart","yellow",831.1
"41","line chart","blue",4098.9
"41","bar chart","yellow",966
"41","line chart","blue",465.3
"41","pie chart","yellow",3566.3
"41","pie chart","green",1299.8
"21","pie chart","blue",1492.1
"21","bar chart","green",4266.1
"21","line chart","red",4632.7
"21","pie chart","green",1676.6
"21","line chart","red",1549.7
"21","bar chart","blue",3532.9
"21","line chart","yellow",3033.1
"21","bar chart","red",2167.1
"21","bar chart","blue",1209.8
"21","pie chart","green",1466.6
"21","bar chart","green",1149.8
"21","line chart","red",1366.5
"21","bar chart","yellow",1033.4
"21","bar chart","red",949.8
"21","bar chart","red",1532.9
"21","line chart","yellow",1616.4
"21","line chart","blue",5299.4
"21","pie chart","red",6832.5
"21","pie chart","green",1182.9
"21","pie chart","red",1533
"21","pie chart","blue",1699.9
"21","pie chart","blue",816.8
"21","line chart","blue",2800.1
"21","pie chart","yellow",1249.7
"21","bar chart","yellow",1966.5
"21","line chart","red",983.3
"21","bar chart","red",783.1
"21","pie chart","blue",1366.3
"21","line chart","green",1726.1
"21","line chart","yellow",738.5
"21","line chart","blue",3249.6
"21","line chart","green",1216.4
"21","pie chart","yellow",783.3
"21","pie chart","green",1366.7
"21","line chart","yellow",816.6
"21","bar chart","yellow",950
"21","bar chart","yellow",699.7
"21","bar chart","blue",733.3
"21","line chart","green",1182.9
"21","line chart","blue",1759
"21","pie chart","red",983.3
"21","line chart","green",1016.5
"21","pie chart","red",883.3
"21","pie chart","yellow",916.6
"21","bar chart","blue",2366.6
"21","bar chart","green",1182.4
"21","bar chart","green",1349.7
"21","pie chart","yellow",3033.2
"113","pie chart","blue",2916
"113","line chart","green",7325
"113","line chart","blue",7458
"113","bar chart","yellow",7625
"113","pie chart","yellow",2100
"113","line chart","blue",4955
"113","pie chart","blue",1601
"113","line chart","yellow",7059
"113","pie chart","green",1335
"113","bar chart","yellow",3705
"113","bar chart","red",3806
"113","bar chart","red",2102
"113","bar chart","yellow",2204
"113","line chart","blue",18754
"113","pie chart","green",5855
"113","pie chart","yellow",9443
"113","line chart","red",6573
"113","pie chart","red",4854
"113","line chart","red",1267
"113","bar chart","blue",10062
"113","line chart","green",3404
"113","line chart","blue",4287
"113","line chart","yellow",3420
"113","pie chart","green",1203
"113","line chart","red",6340
"113","line chart","green",4471
"113","pie chart","red",3421
"113","bar chart","red",2102
"113","bar chart","green",2687
"113","bar chart","green",3105
"113","line chart","green",5155
"113","pie chart","yellow",1401
"113","pie chart","green",2636
"113","pie chart","blue",2253
"113","bar chart","blue",3754
"113","bar chart","yellow",2519
"113","bar chart","green",2435
"113","line chart","yellow",2386
"113","line chart","red",1586
"113","bar chart","blue",2436
"113","bar chart","blue",1134
"113","pie chart","blue",903
"113","pie chart","red",3036
"113","pie chart","red",885
"113","bar chart","green",1168
"113","pie chart","yellow",3054
"113","line chart","yellow",1485
"113","bar chart","red",1235
"202","pie chart","blue",1491
"202","line chart","blue",1865
"202","pie chart","yellow",3421
"202","pie chart","red",1712
"202","bar chart","green",1422
"202","line chart","green",2284
"202","bar chart","green",2052
"202","bar chart","blue",3575
"202","line chart","blue",1733
"202","pie chart","red",1316
"202","bar chart","red",782
"202","line chart","red",984
"202","line chart","red",964
"202","bar chart","red",799
"202","line chart","blue",891
"202","pie chart","red",733
"202","line chart","green",1471
"202","bar chart","blue",1752
"202","bar chart","yellow",2435
"202","bar chart","yellow",978
"202","pie chart","yellow",891
"202","bar chart","yellow",581
"202","line chart","red",1224
"202","line chart","red",878
"202","bar chart","red",926
"202","line chart","green",2207
"202","line chart","yellow",1015
"202","bar chart","blue",801
"202","line chart","yellow",750
"202","line chart","yellow",786
"202","pie chart","green",604
"202","bar chart","blue",1712
"202","bar chart","red",716
"202","pie chart","green",2756
"202","pie chart","yellow",864
"202","pie chart","blue",1438
"202","bar chart","green",827
"202","line chart","yellow",631
"202","line chart","green",1081
"202","pie chart","green",714
"202","line chart","blue",2917
"202","pie chart","blue",390
"202","bar chart","yellow",773
"202","pie chart","green",382
"202","pie chart","red",631
"202","bar chart","green",453
"202","pie chart","yellow",463
"202","pie chart","blue",1004
"192","line chart","green",4919.8
"192","bar chart","blue",860.4
"192","bar chart","yellow",2454.9
"192","line chart","red",4963.6
"192","line chart","red",673.4
"192","bar chart","yellow",1104.2
"192","line chart","blue",3484.9
"192","line chart","yellow",2288.3
"192","bar chart","red",2039
"192","bar chart","blue",895.7
"192","line chart","blue",2250.6
"192","bar chart","green",4599.2
"192","pie chart","yellow",1517.1
"192","line chart","yellow",873.2
"192","bar chart","red",1583.1
"192","pie chart","yellow",4343.7
"192","line chart","red",2351.9
"192","line chart","green",1939.6
"192","pie chart","green",1696.3
"192","pie chart","red",4350.8
"192","bar chart","blue",1179.6
"192","pie chart","blue",3850.4
"192","bar chart","red",4018.1
"192","pie chart","blue",2160.2
"192","pie chart","yellow",883.5
"192","pie chart","red",1314.5
"192","bar chart","red",543.5
"192","bar chart","green",1644
"192","line chart","yellow",1936.9
"192","pie chart","green",1213.5
"192","bar chart","yellow",10007.5
"192","line chart","yellow",1683.8
"192","pie chart","red",5043.2
"192","line chart","green",1687.5
"192","line chart","green",3603.9
"192","pie chart","green",8469.4
"192","line chart","blue",2884.9
"192","pie chart","red",1925.2
"192","pie chart","yellow",1711.4
"192","pie chart","blue",752.6
"192","pie chart","blue",885.1
"192","bar chart","blue",1252.8
"192","bar chart","yellow",1948.1
"192","line chart","red",1722.8
"192","line chart","blue",1764.3
"192","bar chart","green",2060.2
"192","pie chart","green",4799.1
"192","bar chart","green",815.8
"227","bar chart","blue",1813.9
"227","bar chart","blue",1099.4
"227","bar chart","blue",1282.2
"227","pie chart","green",734.1
"227","pie chart","blue",2049.5
"227","line chart","blue",2215.2
"227","pie chart","green",1215.2
"227","pie chart","red",1713.8
"227","line chart","yellow",1031
"227","line chart","yellow",982
"227","line chart","green",1189.7
"227","bar chart","blue",1243.9
"227","line chart","green",1165.3
"227","bar chart","green",1480.8
"227","bar chart","green",1147.6
"227","bar chart","green",1150.7
"227","bar chart","green",988.5
"227","bar chart","yellow",905.1
"227","pie chart","green",1040
"227","bar chart","red",1197.1
"227","line chart","green",1230.9
"227","line chart","red",732.5
"227","pie chart","yellow",782.3
"227","bar chart","red",766.1
"227","line chart","blue",1014.7
"227","pie chart","red",1531.8
"227","line chart","yellow",2465.9
"227","bar chart","red",966
"227","pie chart","yellow",982.4
"227","line chart","blue",982.5
"227","pie chart","blue",1731.1
"227","line chart","red",1432.7
"227","pie chart","yellow",1049
"227","bar chart","yellow",815.5
"227","pie chart","red",1431.7
"227","bar chart","yellow",1014.2
"227","line chart","red",1665.4
"227","bar chart","red",866.4
"227","pie chart","green",915.3
"227","pie chart","yellow",898
"227","line chart","green",1980.2
"227","pie chart","red",1140.2
"227","pie chart","blue",2682.5
"227","bar chart","yellow",1032.3
"227","pie chart","blue",4130
"227","line chart","yellow",3847.9
"227","line chart","blue",3831.6
"227","line chart","red",1332.1
"244","line chart","blue",1882.2
"244","pie chart","red",1916.6
"244","bar chart","yellow",1483.6
"244","bar chart","yellow",1950.2
"244","pie chart","red",4650.2
"244","line chart","yellow",2633.2
"244","bar chart","green",2233.8
"244","line chart","red",2033.8
"244","line chart","green",4533.6
"244","line chart","yellow",1600.2
"244","bar chart","blue",1183.6
"244","bar chart","red",2483.9
"244","pie chart","red",2800.2
"244","line chart","yellow",2583.7
"244","pie chart","yellow",1483.7
"244","pie chart","green",700.2
"244","bar chart","blue",1550.4
"244","line chart","red",1389.7
"244","line chart","green",1483.4
"244","pie chart","red",2367.3
"244","pie chart","green",1783.7
"244","pie chart","yellow",2767.2
"244","bar chart","green",2283.6
"244","pie chart","blue",1633.4
"244","line chart","red",2517.1
"244","pie chart","green",2283.5
"244","bar chart","yellow",756.3
"244","pie chart","green",1510.5
"244","pie chart","blue",722.5
"244","line chart","red",317
"244","pie chart","yellow",1233.6
"244","line chart","blue",1367.1
"244","pie chart","blue",800
"244","bar chart","red",1144.2
"244","bar chart","red",1133.8
"244","pie chart","yellow",882.1
"244","bar chart","green",883.7
"244","line chart","blue",411.2
"244","bar chart","green",1416.7
"244","bar chart","blue",9100.5
"244","line chart","yellow",2627.5
"244","bar chart","blue",1087.2
"244","bar chart","yellow",1944.1
